id,created,uuid,parent_uuid,event,task_action,failed,changed,playbook,play,task,role,job_id,host_id,host_name
1928,2020-03-21 00:08:38.442123+00,9fd1c29b-20fb-41d6-88b0-819c93d23554,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,69,1,host0320b
1929,2020-03-21 00:08:38.470936+00,92476ac1-8bf8-428a-84a3-cc9e9b8b2402,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,69,2,host0320a
1930,2020-03-21 00:08:39.637114+00,b692e7a9-dbfb-40d0-9722-a53e4edde08f,0242ac12-0005-952d-a662-00000000007c,runner_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,69,1,host0320b
1931,2020-03-21 00:08:39.632122+00,58d8d68c-94c0-4310-969f-13f28cf4b3c2,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,69,1,host0320b
1932,2020-03-21 00:08:39.713349+00,f20c20d8-9cd0-4549-83b9-747157a19dfe,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,"""lineinfile""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,69,2,host0320a
1933,2020-03-21 00:08:40.463196+00,3a231b84-4626-40f5-9395-aa3de9e9fb43,0242ac12-0005-952d-a662-00000000007c,runner_on_ok,"""lineinfile""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,69,2,host0320a
1934,2020-03-21 00:08:40.440016+00,f12635b1-842d-473c-bf95-aa0195a1bc5e,0242ac12-0005-952d-a662-00000000007c,runner_item_on_ok,"""lineinfile""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,69,2,host0320a
1935,2020-03-21 00:08:40.441241+00,33b99611-43e9-473e-9946-af51e4fcd192,0242ac12-0005-952d-a662-00000000007c,playbook_on_notify,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,69,2,host0320a
1936,2020-03-21 00:08:40.493869+00,51cd73ee-3228-4ccb-beb7-b11a52d56cce,0242ac12-0005-952d-a662-00000000007d,runner_on_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add configured user accounts to passwordless sudoers.,geerlingguy.security,69,2,host0320a
1937,2020-03-21 00:08:40.492789+00,0242ac12-0005-952d-a662-00000000007d,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add configured user accounts to passwordless sudoers.,geerlingguy.security,69,,""
1938,2020-03-21 00:08:40.537878+00,d2f4e301-350b-4cb4-9904-7385dc773b60,0242ac12-0005-952d-a662-00000000007d,runner_on_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add configured user accounts to passwordless sudoers.,geerlingguy.security,69,1,host0320b
1939,2020-03-21 00:08:41.151402+00,eea380b9-ff61-4fbf-9224-e92240f21021,0242ac12-0005-952d-a662-00000000007e,runner_on_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add configured user accounts to passworded sudoers.,geerlingguy.security,69,2,host0320a
1940,2020-03-21 00:08:41.114304+00,644e83ac-d222-4b08-9771-56f848c93b96,0242ac12-0005-952d-a662-00000000007d,runner_on_skipped,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add configured user accounts to passwordless sudoers.,geerlingguy.security,69,2,host0320a
1941,2020-03-21 00:08:41.131382+00,073898c9-abac-4532-b907-62f41beb045e,0242ac12-0005-952d-a662-00000000007d,runner_on_skipped,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add configured user accounts to passwordless sudoers.,geerlingguy.security,69,1,host0320b
1942,2020-03-21 00:08:41.150597+00,0242ac12-0005-952d-a662-00000000007e,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add configured user accounts to passworded sudoers.,geerlingguy.security,69,,""
1943,2020-03-21 00:08:41.194436+00,3e1aef74-fcf7-487d-8602-07c3cbb46032,0242ac12-0005-952d-a662-00000000007e,runner_on_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add configured user accounts to passworded sudoers.,geerlingguy.security,69,1,host0320b
1944,2020-03-21 00:08:41.774645+00,4231219f-8ba8-4cc3-991b-0c78d9141e0c,0242ac12-0005-952d-a662-00000000007e,runner_on_skipped,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add configured user accounts to passworded sudoers.,geerlingguy.security,69,1,host0320b
1945,2020-03-21 00:08:41.796382+00,0242ac12-0005-952d-a662-000000000014,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,69,,""
1946,2020-03-21 00:08:41.797471+00,cce1da5b-c2b1-4c62-9c98-5d3b9a4d1843,0242ac12-0005-952d-a662-000000000014,runner_on_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,69,2,host0320a
1947,2020-03-21 00:08:41.755726+00,46d906bd-d8fc-4219-be6f-cc02a06936a1,0242ac12-0005-952d-a662-00000000007e,runner_on_skipped,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add configured user accounts to passworded sudoers.,geerlingguy.security,69,2,host0320a
1948,2020-03-21 00:08:41.84783+00,da3d4dfc-f8e0-44cd-a1f6-2d906d175189,0242ac12-0005-952d-a662-000000000014,runner_on_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,69,1,host0320b
1949,2020-03-21 00:08:42.376214+00,a1ff32d6-40c3-4e5c-b9b3-d80d86dc7e10,0242ac12-0005-952d-a662-000000000014,runner_on_ok,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,69,2,host0320a
1950,2020-03-21 00:08:42.494911+00,d21b16b3-fc64-438b-89b1-fdf1c80ec515,0242ac12-0005-952d-a662-0000000000ce,runner_on_start,"""set_fact""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Set correct automatic update utility vars (RHEL 8).,geerlingguy.security,69,2,host0320a
1951,2020-03-21 00:08:42.414945+00,0eef04a1-74fc-4fa1-9074-3433e832abb6,0242ac12-0005-952d-a662-000000000014,runner_on_ok,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,69,1,host0320b
1952,2020-03-21 00:08:42.468602+00,582259aa-b9f7-4bdf-86af-d78dae38dc16,0242ac12-0005-952d-a662-000000000014,playbook_on_include,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,69,,""
1953,2020-03-21 00:08:42.493628+00,0242ac12-0005-952d-a662-0000000000ce,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""set_fact""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Set correct automatic update utility vars (RHEL 8).,geerlingguy.security,69,,""
1954,2020-03-21 00:08:42.575984+00,db32c502-1691-4cc7-b0c9-ee9e7fe49c72,0242ac12-0005-952d-a662-0000000000ce,runner_on_start,"""set_fact""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Set correct automatic update utility vars (RHEL 8).,geerlingguy.security,69,1,host0320b
1955,2020-03-21 00:08:43.055034+00,cc81fb64-8651-4729-949b-a9f939fbad57,0242ac12-0005-952d-a662-0000000000ce,runner_on_skipped,"""set_fact""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Set correct automatic update utility vars (RHEL 8).,geerlingguy.security,69,2,host0320a
1956,2020-03-21 00:08:43.073224+00,77d441fd-1351-431c-a68b-433606a7c49f,0242ac12-0005-952d-a662-0000000000ce,runner_on_skipped,"""set_fact""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Set correct automatic update utility vars (RHEL 8).,geerlingguy.security,69,1,host0320b
1957,2020-03-21 00:08:43.108334+00,0242ac12-0005-952d-a662-0000000000cf,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""set_fact""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Set correct automatic update utility vars (RHEL <= 7).,geerlingguy.security,69,,""
1958,2020-03-21 00:08:43.109347+00,a628f19d-e687-410a-9a2b-6836893e71ab,0242ac12-0005-952d-a662-0000000000cf,runner_on_start,"""set_fact""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Set correct automatic update utility vars (RHEL <= 7).,geerlingguy.security,69,2,host0320a
1959,2020-03-21 00:08:43.156361+00,acae53a3-1c22-43b9-a4e5-64ac1685ab01,0242ac12-0005-952d-a662-0000000000cf,runner_on_start,"""set_fact""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Set correct automatic update utility vars (RHEL <= 7).,geerlingguy.security,69,1,host0320b
1960,2020-03-21 00:08:43.727884+00,cc416350-f921-469d-b3dc-8a03a2655122,0242ac12-0005-952d-a662-0000000000cf,runner_on_ok,"""set_fact""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Set correct automatic update utility vars (RHEL <= 7).,geerlingguy.security,69,2,host0320a
1961,2020-03-21 00:08:43.744241+00,4a896569-e9d4-4010-977b-eb2b376cfa0e,0242ac12-0005-952d-a662-0000000000cf,runner_on_ok,"""set_fact""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Set correct automatic update utility vars (RHEL <= 7).,geerlingguy.security,69,1,host0320b
1962,2020-03-21 00:08:43.772471+00,0242ac12-0005-952d-a662-0000000000d0,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""package""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Install automatic update utility.,geerlingguy.security,69,,""
1963,2020-03-21 00:08:43.77338+00,d18b3aff-b6af-496d-a1cc-44045b5f8f34,0242ac12-0005-952d-a662-0000000000d0,runner_on_start,"""package""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Install automatic update utility.,geerlingguy.security,69,2,host0320a
1964,2020-03-21 00:08:43.818459+00,927b019b-d372-411a-8ebf-484e2485e721,0242ac12-0005-952d-a662-0000000000d0,runner_on_start,"""package""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Install automatic update utility.,geerlingguy.security,69,1,host0320b
1965,2020-03-21 00:08:45.042843+00,11d5897a-3c27-40d3-9bea-67ea140d1a56,0242ac12-0005-952d-a662-0000000000d0,runner_on_ok,"""package""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Install automatic update utility.,geerlingguy.security,69,1,host0320b
1966,2020-03-21 00:08:45.252896+00,2c2a0301-d550-4005-a420-e840acf208d5,0242ac12-0005-952d-a662-0000000000d0,runner_on_ok,"""package""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Install automatic update utility.,geerlingguy.security,69,2,host0320a
1967,2020-03-21 00:08:45.273475+00,0242ac12-0005-952d-a662-0000000000d1,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""service""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Ensure automatic update utility is running and enabled on boot.,geerlingguy.security,69,,""
1968,2020-03-21 00:08:45.274422+00,f5874777-5dc3-4e95-b5f8-448779d9ef38,0242ac12-0005-952d-a662-0000000000d1,runner_on_start,"""service""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Ensure automatic update utility is running and enabled on boot.,geerlingguy.security,69,2,host0320a
1969,2020-03-21 00:08:45.326165+00,90a19881-b087-4154-9550-0820267d6abc,0242ac12-0005-952d-a662-0000000000d1,runner_on_start,"""service""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Ensure automatic update utility is running and enabled on boot.,geerlingguy.security,69,1,host0320b
1970,2020-03-21 00:08:46.47866+00,45fef30b-939e-440c-b551-44449af6bd34,0242ac12-0005-952d-a662-0000000000d1,runner_on_ok,"""service""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Ensure automatic update utility is running and enabled on boot.,geerlingguy.security,69,1,host0320b
1971,2020-03-21 00:08:46.5815+00,0242ac12-0005-952d-a662-0000000000d2,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""lineinfile""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Configure autoupdates.,geerlingguy.security,69,,""
1972,2020-03-21 00:08:46.540863+00,e1715e91-aa62-4a5a-862b-2fbb0948ef07,0242ac12-0005-952d-a662-0000000000d1,runner_on_ok,"""service""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Ensure automatic update utility is running and enabled on boot.,geerlingguy.security,69,2,host0320a
1973,2020-03-21 00:08:46.590863+00,7f5f7893-b426-46f8-b4ec-66792ca6621f,0242ac12-0005-952d-a662-0000000000d2,runner_on_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Configure autoupdates.,geerlingguy.security,69,2,host0320a
1974,2020-03-21 00:08:46.697785+00,9d61a1f0-6fc0-44a6-8169-582b86259224,0242ac12-0005-952d-a662-0000000000d2,runner_on_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Configure autoupdates.,geerlingguy.security,69,1,host0320b
1975,2020-03-21 00:08:47.644748+00,ce28ed9e-3341-43ad-a5aa-260307b3069c,0242ac12-0005-952d-a662-0000000000d2,runner_on_ok,"""lineinfile""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Configure autoupdates.,geerlingguy.security,69,1,host0320b
1976,2020-03-21 00:08:48.133893+00,f5169945-8937-4051-a1c8-a18d777d642c,0242ac12-0005-952d-a662-0000000000d2,runner_on_ok,"""lineinfile""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Configure autoupdates.,geerlingguy.security,69,2,host0320a
1977,2020-03-21 00:08:48.157211+00,0242ac12-0005-952d-a662-000000000015,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,69,,""
1978,2020-03-21 00:08:48.158421+00,25eaa4df-910e-4d5b-8d00-043e172c38b2,0242ac12-0005-952d-a662-000000000015,runner_on_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,69,2,host0320a
1979,2020-03-21 00:08:48.203554+00,3d2a9930-3e82-42f6-9dbc-2a25cd42136b,0242ac12-0005-952d-a662-000000000015,runner_on_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,69,1,host0320b
1980,2020-03-21 00:08:48.847545+00,7ac3e40f-a210-4d8b-a50a-cd45bb12e896,0242ac12-0005-952d-a662-000000000015,runner_on_skipped,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,69,1,host0320b
1981,2020-03-21 00:08:48.870299+00,e0d3a9ca-b873-461b-9fcb-85831bcb391a,0242ac12-0005-952d-a662-000000000019,runner_on_start,"""yum_repository""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add CentOS Errata yum repository.,memiah.centos_security_updates,69,2,host0320a
1982,2020-03-21 00:08:48.868908+00,0242ac12-0005-952d-a662-000000000019,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""yum_repository""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Add CentOS Errata yum repository.,memiah.centos_security_updates,69,,""
1983,2020-03-21 00:08:48.83495+00,66adb827-bfed-4cc9-8a08-e457e6aebf9c,0242ac12-0005-952d-a662-000000000015,runner_on_skipped,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,69,2,host0320a
1984,2020-03-21 00:08:48.916682+00,6f2e7f6f-57bc-4bb9-89c4-4d8aef745754,0242ac12-0005-952d-a662-000000000019,runner_on_start,"""yum_repository""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add CentOS Errata yum repository.,memiah.centos_security_updates,69,1,host0320b
1985,2020-03-21 00:08:50.136492+00,985233c0-0b11-4708-94e0-8dba692fec47,0242ac12-0005-952d-a662-000000000019,runner_on_ok,"""yum_repository""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Add CentOS Errata yum repository.,memiah.centos_security_updates,69,1,host0320b
1986,2020-03-21 00:08:50.266934+00,def38b36-d028-4c41-a0f2-8f6e825bf6bb,0242ac12-0005-952d-a662-000000000019,runner_on_ok,"""yum_repository""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Add CentOS Errata yum repository.,memiah.centos_security_updates,69,2,host0320a
1987,2020-03-21 00:08:50.304487+00,0242ac12-0005-952d-a662-00000000001a,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""lineinfile""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Configure kind of security update to use.,memiah.centos_security_updates,69,,""
1988,2020-03-21 00:08:50.312856+00,7275be9b-e930-46f2-a2f3-a6a23ebbe170,0242ac12-0005-952d-a662-00000000001a,runner_on_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Configure kind of security update to use.,memiah.centos_security_updates,69,2,host0320a
1989,2020-03-21 00:08:50.379784+00,fcf2c4e0-b680-45e1-87cf-e21c85ee222c,0242ac12-0005-952d-a662-00000000001a,runner_on_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Configure kind of security update to use.,memiah.centos_security_updates,69,1,host0320b
1990,2020-03-21 00:08:51.407128+00,0dfcc77b-acd7-4184-a75e-526424408959,0242ac12-0005-952d-a662-00000000001a,runner_on_ok,"""lineinfile""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Configure kind of security update to use.,memiah.centos_security_updates,69,1,host0320b
1991,2020-03-21 00:08:51.486988+00,3f44723a-edee-4583-ae7d-8f8e84da4d33,0242ac12-0005-952d-a662-00000000001a,runner_on_ok,"""lineinfile""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Configure kind of security update to use.,memiah.centos_security_updates,69,2,host0320a
1992,2020-03-21 00:08:51.488693+00,0242ac12-0005-952d-a662-000000000017,0242ac12-0005-952d-a662-000000000007,playbook_on_task_start,"""service""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,geerlingguy.security : restart ssh,geerlingguy.security,69,,""
1993,2020-03-21 00:08:51.510956+00,cb5546f4-70f5-4606-a151-9149b5a83cff,0242ac12-0005-952d-a662-000000000017,runner_on_start,"""service""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,restart ssh,geerlingguy.security,69,2,host0320a
1994,2020-03-21 00:08:52.665492+00,60d319fd-f3b0-4b7b-939c-77c0ffd9a6aa,0242ac12-0005-952d-a662-000000000017,runner_on_ok,"""service""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,restart ssh,geerlingguy.security,69,2,host0320a
1995,2020-03-21 00:08:52.695084+00,3b22eb5d-247b-4278-9e7c-4a2ac0d5be2b,1ce1071d-a3b9-4369-bb48-c3f1742d4c81,playbook_on_stats,,f,t,centos_security_updates.yml,"","","",69,,""
1996,2020-03-21 00:09:42.377399+00,3e682d65-03d0-4295-b2a6-7861e9464a32,"",verbose,,f,f,"","","","",72,,""
1997,2020-03-21 00:09:43.760124+00,0242ac12-0005-7a10-2470-000000000012,0242ac12-0005-7a10-2470-000000000007,playbook_on_task_start,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",72,,""
1998,2020-03-21 00:09:43.735059+00,0242ac12-0005-7a10-2470-000000000007,3aea425e-7dc3-4ebb-8acd-3fb4974518e8,playbook_on_play_start,,f,f,epel.yml,use galaxy epel role,"","",72,,""
1999,2020-03-21 00:09:43.761031+00,1144242a-8ade-4aa1-b02f-9402063a2cef,0242ac12-0005-7a10-2470-000000000012,runner_on_start,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",72,4,host0320b
2000,2020-03-21 00:09:43.730444+00,3aea425e-7dc3-4ebb-8acd-3fb4974518e8,"",playbook_on_start,,f,f,epel.yml,"","","",72,,""
